Insee.Com;Nom.Com;POPULATION;densitePopCommune
3230;SAINT-ETIENNE-DE-VICQ;530;0.274753758424054
59003;AIBES;378;0.407327586206897
24580;VILLAC;257;0.121340887629839
57092;BLIES-EBERSING;631;1.20419847328244
70488;SENONCOURT;225;0.197541703248464
41010;AZE;1092;0.343288274127633
27510;SAINT-AQUILIN-DE-PACY;573;0.672535211267606
21563;SAINT-MESMIN;141;0.0801136363636364
6066;GILETTE;1512;1.42507068803016
69177;SOURCIEUX-LES-MINES;1990;2
78209;EMANCE;878;0.721446179129006
13046;GREASQUE;4059;6.52572347266881
60215;ERQUERY;606;1.0133779264214
68243;OBERLARG;147;0.177322074788902
25588;VAUCLUSE;118;0.232283464566929
52135;COIFFY-LE-BAS;99;0.0865384615384615
79170;MAUZE-SUR-LE-MIGNON;2755;1.14553014553015
17204;LEOVILLE;323;0.315121951219512
76644;SAINT-REMY-BOSCROCOURT;789;0.937054631828979
40240;RENUNG;525;0.234375
62346;FORTEL-EN-ARTOIS;219;0.365609348914858
44213;LOIREAUXENCE;7310;1.61439929328622
61316;OMMOY;121;0.211908931698774
70290;JASNEY;247;0.188693659281895
62207;CAMPIGNEULLES-LES-PETITES;581;0.931089743589744
82056;ESPINAS;169;0.104579207920792
77323;MOUSSY-LE-VIEUX;1045;1.4493758668516
10043;BESSY;130;0.181311018131102
16066;BROSSAC;507;0.231824417009602
56049;CROIXANVEC;157;0.254045307443366
63061;BUSSIERES-ET-PRUNS;432;0.370179948586118
26234;PIEGROS-LA-CLASTRE;832;0.335619201290843
60094;BOURSONNE;296;0.850574712643678
33177;GAILLAN-EN-MEDOC;2148;0.508763619137849
87091;MAISONNAIS-SUR-TARDOIRE;414;0.12933458294283
12061;CASTELNAU-DE-MANDAILLES;551;0.15326842837274
8207;HAM-SUR-MEUSE;245;0.400981996726678
84073;MENERBES;1005;0.330918669739875
18277;VERNEUIL;37;0.0324561403508772
25435;ORSANS;163;0.194278903456496
47245;SAINT-GERAUD;88;0.153310104529617
24297;MOULIN-NEUF;901;1.02619589977221
8461;VANDY;190;0.171017101710171
46133;ISSEPTS;207;0.227222832052689
12193;PRUINES;308;0.162790697674419
17138;DAMPIERRE-SUR-BOUTONNE;271;0.192062367115521
3005;ARCHIGNAT;347;0.141864268192968
88094;CHATEL-SUR-MOSELLE;1680;1.38613861386139
27539;SAINT-ETIENNE-SOUS-BAILLEUL;419;0.967667436489607
21120;LA BUSSIERE-SUR-OUCHE;137;0.0663117134559535
65001;ADAST;279;2.58333333333333
59138;CATTENIERES;674;1.25046382189239
15010;ARCHES;180;0.101809954751131
76396;LONGUERUE;308;0.569316081330869
61390;SAINT-GEORGES-D'ANNEBECQ;143;0.152289669861555
35118;GAHARD;1374;0.54828411811652
21416;MIREBEAU-SUR-BEZE;2066;0.929374718848403
12246;SAINT-SANTIN;555;0.241199478487614
4016;AUTHON;49;0.0121951219512195
60242;FONTAINE-LAVAGANNE;493;0.729289940828402
37144;MARCAY;486;0.226890756302521
2279;EPAUX-BEZU;576;0.289884247609462
74237;SAINT-GINGOLPH;801;1.09276944065484
49048;BRIOLLAY;2789;1.92876901798064
22119;LANVELLEC;572;0.303126656067833
42268;SAINT-PAUL-DE-VEZELIN;314;0.23397913561848
72282;SAINT-GEORGES-LE-GAULTIER;515;0.220556745182013
22207;PLOUARET;2164;0.705575480925986
40272;SAINT-MARTIN-DE-HINX;1359;0.530444964871194
87084;LAVIGNAC;149;0.242276422764228
64518;SENDETS;916;1.16096324461343
25106;CADEMENE;81;0.23546511627907
7086;ETABLES;845;0.536167512690355
81039;BRIATEXTE;2027;1.32743942370661
27533;SAINT-DENIS-LE-FERMENT;504;0.28
38120;LA COMBE-DE-LANCEY;701;0.372674109516215
29061;GOUESNOU;5845;4.79491386382281
38306;PINSOT;196;0.0452446906740536
39275;LAMOURA;570;0.255147717099373
25439;OUGNEY-DOUVOT;217;0.328787878787879
33501;SAUCATS;2430;0.272788504714863
54001;ABAUCOURT;304;0.382389937106918
44013;BESNE;2819;1.59085778781038
10177;JAVERNANT;161;0.286476868327402
90102;VESCEMONT;752;0.996026490066225
88336;OLLAINVILLE;66;0.104430379746835
80116;BOUCHOIR;311;0.527118644067797
89276;NEUVY-SAUTOUR;974;0.508350730688935
25520;SAINT-JUAN;174;0.142156862745098
80050;BACOUEL-SUR-SELLE;479;0.751962323390895
51563;TALUS-SAINT-PRIX;106;0.169059011164274
7056;CHARNAS;880;1.62062615101289
27326;HECOURT;347;0.449481865284974
15243;TRIZAC;509;0.112411660777385
31086;BOUZIN;90;0.210772833723653
24468;SAINT-MICHEL-DE-VILLADEIX;317;0.218620689655172
23100;JARNAGES;505;0.553121577217963
60224;ETAVIGNY;148;0.205555555555556
8462;VAUX-CHAMPAGNE;132;0.121323529411765
67113;EBERBACH-SELTZ;446;1.07729468599034
32065;LE BROUILH-MONBERT;216;0.167832167832168
50373;NEUVILLE-AU-PLAIN;98;0.208955223880597
14227;DOUVILLE-EN-AUGE;224;0.35725677830941
62522;LOISON-SUR-CREQUOISE;243;0.266739846322722
76747;VIRVILLE;361;1.44979919678715
14183;COSSESSEVILLE;99;0.208421052631579
24216;LA JEMAYE;111;0.0382758620689655
59542;SAINT-REMY-CHAUSSEE;523;1.01356589147287
2B289;SOVERIA;113;0.0928512736236647
74280;THONES;6185;1.18395865237366
59414;MONTIGNY-EN-OSTREVENT;4776;8.76330275229358
31115;CASTELGAILLARD;62;0.0909090909090909
39337;MOLAMBOZ;76;0.106741573033708
70298;LAVIGNEY;125;0.12291052114061
17301;ROMAZIERES;74;0.0850574712643678
14662;SAINT-VIGOR-DES-MEZERETS;243;0.257688229056204
42304;SURY-LE-COMTAL;6057;2.51015333609615
8064;BIERMES;278;0.34793491864831
66045;CATLLAR;707;0.880448318804483
30355;SAINT-PAUL-LES-FONTS;1012;1.87755102040816
21389;MARMAGNE;233;0.180340557275542
60623;SONGEONS;1086;0.792122538293217
54355;MARTINCOURT;95;0.0885368126747437
8222;HAYBES;1992;0.703141546064243
65259;LANSAC;162;0.414322250639386
31125;CATHERVIELLE;37;0.101648351648352
54136;CONFLANS-EN-JARNISY;2375;2.70193401592719
89377;SAUVIGNY-LE-BEUREAL;65;0.135983263598326
77196;FRESNES-SUR-MARNE;678;0.901595744680851
14334;L'HOTELLERIE;325;0.552721088435374
40194;MONTFORT-EN-CHALOSSE;1161;1.01044386422977
31404;OO;100;0.0238606537819136
68160;KAPPELEN;560;1.08527131782946
71272;MALAY;237;0.193944353518822
24412;SAINT-GENIES;963;0.277841892671668
12146;LE MONASTERE;2126;3.14962962962963
16401;VERVANT;147;0.154899894625922
89430;VARENNES;304;0.298331697742885
34038;LE BOUSQUET-D'ORB;1573;1.32630691399663
19212;SAINT-HILAIRE-TAURIEUX;90;0.105633802816901
31515;SAINT-RUSTICE;457;1.87295081967213
56222;SAINT-JEAN-BREVELAY;2765;0.663069544364508
2533;MURET-ET-CROUTTES;130;0.248565965583174
27403;LE MESNIL-JOURDAIN;232;0.221797323135755
70376;NANTILLY;502;0.505030181086519
62822;TOLLENT;93;0.217798594847775
74195;MUSIEGES;377;1.27364864864865
2B171;MURACCIOLE;40;0.0280898876404494
22082;LE HINGLE;855;2.49271137026239
24042;BIRAS;626;0.316481294236603
63112;CLERLANDE;517;0.604678362573099
7309;SATILLIEU;1603;0.479796468123316
78616;THOIRY;1247;1.75386779184248
62255;CREMAREST;805;0.680473372781065
33071;BRANNE;1307;5.35655737704918
57368;KNUTANGE;3217;13.1844262295082
88305;MONCEL-SUR-VAIR;211;0.289041095890411
47304;TAILLEBOURG;79;0.110335195530726
49174;LEZIGNE;770;0.830636461704423
3139;LAPRUGNE;328;0.0947429231658001
21495;PONT;103;0.286908077994429
31052;BEAUMONT-SUR-LEZE;1529;0.578728236184709
31166;EMPEAUX;249;0.550884955752212
14006;AMAYE-SUR-ORNE;993;1.90229885057471
77132;COUPVRAY;2594;3.20642768850433
74284;LA TOUR;1240;1.6
57207;FAREBERSVILLER;5554;8.15565345080764
11202;LEUCATE;4275;0.886010362694301
80416;HANGEST-SUR-SOMME;721;0.572222222222222
47177;MONHEURT;210;0.185348631950574
18091;FARGES-ALLICHAMPS;228;0.276029055690073
42100;LA GIMOND;287;0.854166666666667
38553;VILLEFONTAINE;18168;17.5876089060987
2013;AMIFONTAINE;414;0.147278548559232
52425;RIVIERE-LES-FOSSES;220;0.120879120879121
25301;GUYANS-VENNES;802;0.407520325203252
71398;SAINT-CHRISTOPHE-EN-BRESSE;1070;0.521951219512195
52083;CHAMPSEVRAINE;770;0.18821803959912
63251;NEUF-EGLISE;306;0.203728362183755
15240;TREMOUILLE;182;0.0626074991400069
25137;CHAUDEFONTAINE;210;0.33175355450237
32350;ROQUEPINE;47;0.125333333333333
71264;LOURNAND;318;0.28494623655914
33474;SAINT-SELVE;2573;1.44469399213925
50447;SAINT-AUBIN-DES-PREAUX;423;0.5
62763;SAINT-MICHEL-SUR-TERNOISE;907;1.49177631578947
71036;BISSY-SOUS-UXELLES;71;0.226114649681529
24048;BONNEVILLE-ET-SAINT-AVIT-DE-FUMADIERES;296;0.419858156028369
64294;LABETS-BISCAY;149;0.166666666666667
36165;POULIGNY-SAINT-PIERRE;1085;0.229241495879992
36057;COINGS;807;0.273930753564155
21073;BIERRE-LES-SEMUR;87;0.104441776710684
21503;POUILLY-SUR-VINGEANNE;116;0.109848484848485
59193;EMMERIN;3205;6.42284569138277
33100;CARS;1162;1.0477908025248
35347;VAL-D'IZE;2547;0.557696518502299
4085;FAUCON-DU-CAIRE;56;0.027972027972028
16365;SAUVIGNAC;91;0.0782459157351677
58080;LA COLLANCELLE;184;0.0784313725490196
15057;CROS-DE-MONTVERT;203;0.0690711126233413
35061;LA CHAPELLE-ERBREE;655;0.553209459459459
69215;SAINT-JULIEN;823;1.18759018759019
34209;PORTIRAGNES;3225;1.6125
13016;LA BOUILLADISSE;6046;4.74568288854003
67513;WALDERSBACH;148;0.44311377245509
59225;FEIGNIES;7103;3.78020223523151
2B260;RIVENTOSA;154;0.261460101867572
63022;AUZAT-LA-COMBELLE;2088;1.63764705882353
67327;NIEDERLAUTERBACH;947;0.841777777777778
58212;POISEUX;340;0.111220150474321
10298;PONT-SUR-SEINE;1131;0.704234122042341
62236;CONTES;326;0.457223001402525
91272;GIF-SUR-YVETTE;20631;17.336974789916
43170;SAINT-BEAUZIRE;337;0.142194092827004
17316;SAINT-CIERS-CHAMPAGNE;428;0.235164835164835
33434;SAINT-LOUIS-DE-MONTFERRAND;2092;1.8143972246314
38305;LE PIN;1246;1.22637795275591
2043;BAGNEUX;71;0.318385650224215
11315;RIEUX-MINERVOIS;2029;0.925216598267214
79167;MARNES;246;0.143273150844496
71153;LE CREUSOT;22308;12.3453237410072
55171;EIX;257;0.213810316139767
72265;SAINT-AIGNAN;268;0.176431863067808
88352;POMPIERRE;237;0.187946074544013
64247;GOTEIN-LIBARRENX;460;0.383973288814691
15165;ROUFFIAC;212;0.0913399396811719
46183;MARCILHAC-SUR-CELE;192;0.0715350223546945
84024;CABRIERES-D'AIGUES;895;0.472794506075013
5011;AVANCON;404;0.180599016540009
80655;QUESNOY-SUR-AIRAINES;443;0.273288093769278
22013;BOURBRIAC;2339;0.319928874299002
2A017;APPIETTO;1636;0.472832369942197
22143;MATIGNON;1633;1.10862186014936
33426;SAINT-LAURENT-DES-COMBES;246;0.635658914728682
59216;ESWARS;347;1.22183098591549
3206;LA PETITE-MARCHE;196;0.131016042780749
15014;AURILLAC;26572;9.10935893040795
19090;GUMOND;97;0.0968063872255489
65109;BRAMEVAQUE;38;0.102150537634409
17112;LA CLISSE;603;1.15076335877863
62596;MOURIEZ;248;0.156862745098039
11178;LABASTIDE-D'ANJOU;1173;1.36236933797909
33228;LANSAC;713;1.17851239669421
81245;SAINT-CHRISTOPHE;135;0.0938803894297636
72216;NEUVILLALAIS;583;0.307327358987876
65282;LOUDENVIELLE;284;0.0652723511836359
21047;BARD-LES-EPOISSES;58;0.162464985994398
50453;SAINTE-CECILE;825;0.71305099394987
27414;MONTREUIL-L'ARGILLE;794;0.57411424439624
28208;LEVAINVILLE;400;0.72463768115942
71357;POURLANS;200;0.123839009287926
16024;AUSSAC-VADALLE;508;0.288800454803866
14643;SAINT-PAUL-DU-VERNAY;778;0.499358151476252
58239;SAINT-FIRMIN;170;0.160832544938505
54274;JARVILLE-LA-MALGRANGE;9329;38.8708333333333
55057;BOINVILLE-EN-WOEVRE;67;0.119005328596803
4224;UBRAYE;93;0.0260358342665174
38108;CHORANCHE;128;0.120868744098206
36214;SAZERAY;314;0.13681917211329
78366;MAREIL-LE-GUYON;366;0.892682926829268
33514;SOULAC-SUR-MER;2523;0.604022025377065
40206;OEYREGAVE;354;0.445843828715365
61030;LA BAZOQUE;260;0.959409594095941
14331;HIEVILLE;271;0.561076604554865
32255;MIRAMONT-LATOUR;158;0.162551440329218
27102;BOUQUETOT;1080;0.822543792840823
56051;CRUGUEL;633;0.365895953757225
65466;VIELLE-LOURON;83;0.292253521126761
14068;BIEVILLE-BEUVILLE;2747;2.43528368794326
67276;LUTZELHOUSE;1850;0.647759103641457
21463;NORMIER;48;0.09375
8189;GIRONDELLE;147;0.127826086956522
68273;RIESPACH;714;0.938239159001314
45255;PREFONTAINES;455;0.389221556886228
17304;ROUFFIAC;468;0.791878172588833
92002;ANTONY;61727;64.5679916317992
85248;SAINT-MARTIN-LARS-EN-SAINTE-HERMINE;407;0.216029723991507
35260;SAINT-CHRISTOPHE-DES-BOIS;577;0.622437971952535
32180;LAGRAULET-DU-GERS;499;0.182316404822799
56141;MOUSTOIR-AC;1795;0.529654765417527
27338;LES HOGUES;639;0.54708904109589
14251;ESSON;505;0.568053993250844
53273;VILLIERS-CHARLEMAGNE;1086;0.393478260869565
76514;QUEVREVILLE-LA-POTERIE;952;2.01268498942918
63055;BROMONT-LAMOTHE;984;0.259630606860158
78291;GUERVILLE;2135;2.1076011846002
56212;SAINT-DOLAY;2404;0.492320294900676
77373;PONTAULT-COMBAULT;37847;27.8491537895511
81317;VILLEFRANCHE-D'ALBIGEOIS;1234;0.560399636693915
23177;SAINT-AGNANT-DE-VERSILLAT;1112;0.219719423038925
12209;SAINT-AMANS-DES-COTS;760;0.183885797241713
47282;SAINT-VINCENT-DE-LAMONTJOIE;257;0.16919025674786
84025;CABRIERES-D'AVIGNON;1750;1.19780971937029
60464;NOINTEL;1009;1.07112526539278
25610;VERRIERES-DU-GROSBOIS;34;0.0429292929292929
52517;VESAIGNES-SOUS-LAFAUCHE;125;0.089863407620417
60076;BLARGIES;532;0.532
9047;BELESTA;1086;0.403867608776497
68002;ALTENACH;374;0.608130081300813
24215;JAYAC;180;0.0989554700384827
21261;FAUVERNEY;677;0.779056386651323
60265;FROISSY;870;1.31024096385542
38067;CHAMAGNIEU;1476;1.0718954248366
7152;MAUVES;1178;1.60490463215259
46079;CRAS;95;0.0918762088974855
21048;BARGES;514;1.33506493506494
72174;LUCE-SOUS-BALLON;110;0.160818713450292
35035;BOVEL;595;0.406698564593301
50469;SAINTE-GENEVIEVE;318;0.633466135458167
14405;MARTIGNY-SUR-L'ANTE;315;0.327783558792924
39039;LA BARRE;229;0.693939393939394
50449;SAINT-AUBIN-DU-PERRON;239;0.311603650586701
9170;LISSAC;211;0.553805774278215
59237;FLETRE;979;1.08898776418242
12243;SAINT-ROME-DE-CERNON;816;0.216617998407221
2B208;PERELLI;113;0.181089743589744
31012;ARBON;94;0.207505518763797
55520;TROUSSEY;425;0.246234067207416
91045;BALLANCOURT-SUR-ESSONNE;7482;6.56892010535558
24110;LA CHAPELLE-MONTABOURLET;70;0.120898100172712
48142;SAINTE-COLOMBE-DE-PEYRE;193;0.0889400921658986
12134;LUGAN;343;0.272222222222222
46301;SAUZET;502;0.458029197080292
33415;SAINT-GERVAIS;1659;2.94148936170213
94079;VILLIERS-SUR-MARNE;28190;65.1039260969977
28114;COURBEHAYE;133;0.0667670682730924
21228;DETAIN-ET-BRUANT;147;0.0941101152368758
45087;CHATILLON-SUR-LOIRE;3145;0.78901154039137
65025;ARGELES-GAZOST;3048;9.83225806451613
62014;AIRE-SUR-LA-LYS;9947;2.99067949488876
69030;BRULLIOLES;812;0.650120096076861
82046;COUTURES;102;0.146762589928058
39427;PLENISE;59;0.111320754716981
25300;GUYANS-DURNES;274;0.300438596491228
41245;SERIS;378;0.214043035107588
2B138;LAVATOGGIO;144;0.210526315789474
48166;CANS ET CEVENNES;278;0.122144112478032
22007;BINIC;3825;6.68706293706294
82064;GARIES;111;0.0778401122019635
80045;AUTHUILLE;167;0.461325966850829
14391;MAISONS;392;0.586826347305389
87113;LE PALAIS-SUR-VIENNE;6061;5.84474445515911
58305;VAUCLAIX;129;0.088659793814433
46333;VIDAILLAC;163;0.16926272066459
2196;CLACY-ET-THIERRET;331;0.78436018957346
89053;BRANCHES;488;0.440831074977416
88086;CHAMP-LE-DUC;534;1.34508816120907
11052;BROUSSES-ET-VILLARET;343;0.296969696969697
2B013;ALZI;21;0.0772058823529412
1039;BEON;457;0.448039215686275
14448;MONTREUIL-EN-AUGE;50;0.147058823529412
69027;BRIGNAIS;11429;11.0746124031008
34032;BEZIERS;74811;7.8188754180602
45194;MARDIE;2510;1.45507246376812
57684;VAHL-EBERSING;533;0.830218068535826
2548;LA NEUVILLE-LES-DORENGT;399;0.364051094890511
63015;AUBUSSON-D'AUVERGNE;242;0.351744186046512
94065;RUNGIS;5621;13.3833333333333
53004;AMPOIGNE;562;0.264097744360902
10106;COURCEROY;123;0.182222222222222
41125;MARCILLY-EN-GAULT;760;0.133473832103969
42145;MONTAGNY;1129;0.442224833529181
25591;VAUFREY;156;0.166666666666667
89296;PERRIGNY-SUR-ARMANCON;124;0.0883190883190883
63158;FAYET-RONAYE;102;0.0502463054187192
54555;VAXAINVILLE;94;0.261111111111111
31474;SAINT-CHRISTAUD;255;0.236549165120594
97601;ACOUA;4714;3.7863453815261
73028;LA BALME;273;0.291044776119403
35344;TRESSE;340;0.651340996168582
25263;GELLIN;228;0.474012474012474
71494;LA SALLE;562;0.975694444444444
95254;FREMECOURT;554;1.28538283062645
1130;CRAS-SUR-REYSSOUZE;1388;0.999280057595392
48059;LA FAGE-SAINT-JULIEN;290;0.160932297447281
67314;NATZWILLER;578;0.791780821917808
40294;SAUGNAC-ET-CAMBRAN;1621;1.21332335329341
60663;VELENNES;237;0.385365853658537
2761;VARISCOURT;200;0.364298724954463
62433;HERICOURT;104;0.209677419354839
15253;VERNOLS;67;0.0273692810457516
37123;LANGEAIS;4248;0.703893951946976
80372;FRUCOURT;132;0.25631067961165
64158;CABIDOS;186;0.257261410788382
11185;LAGRASSE;558;0.17179802955665
9163;LESCOUSSE;80;0.0938967136150235
15156;PRUNET;626;0.229304029304029
76139;BRADIANCOURT;239;0.584352078239609
25226;ETRAPPE;196;0.687719298245614
68035;BIEDERTHAL;275;0.670731707317073
55586;XIVRAY-ET-MARVOISIN;91;0.0627153687112336
15238;TOURNEMIRE;129;0.132579650565262
52170;DOMMARIEN;160;0.0893355667225014
70007;AILLONCOURT;315;0.333686440677966
2131;BUCY-LE-LONG;1911;1.47453703703704
11345;SAINT-JEAN-DE-BARROU;266;0.350923482849604
65167;ESPIEILH;26;0.122641509433962
31312;MAILHOLAS;38;0.125827814569536
22224;PLOULEC'H;1671;1.64145383104126
24127;COLY;225;0.267857142857143
71517;SERMESSE;256;0.302600472813239
65230;IZAOURT;244;0.995918367346939
33395;SAINT-ESTEPHE;1650;0.501062860613422
21674;VEUXHAULLES-SUR-AUBE;234;0.12111801242236
71009;ANOST;712;0.137081247593377
63160;AULHAT-FLAT;903;2.13475177304965
80728;SAULCHOY-SOUS-POIX;64;0.173441734417344
68163;KEMBS;4940;3.00121506682868
34265;SAINT-JEAN-DE-CORNIES;680;2.25165562913907
87192;SOLIGNAC;1511;0.89833531510107
61018;AVERNES-SAINT-GOURGON;62;0.0509031198686371
77303;MONTDAUPHIN;238;0.242857142857143
31239;L'ISLE-EN-DODON;1861;0.8260097647581
54383;MONT-SUR-MEURTHE;1123;1.16373056994819
31408;PAYSSOUS;88;0.212048192771084
48129;ROCLES;234;0.118181818181818
2B309;SANTA-MARIA-DI-LOTA;1909;1.43210802700675
58132;GUIPY;252;0.137629710540688
3164;LE MAYET-D'ECOLE;286;0.42120765832106
11390;THEZAN-DES-CORBIERES;533;0.200980392156863
61055;BOUCE;620;0.30407062285434
84101;LA ROQUE-SUR-PERNES;433;0.391500904159132
12050;CANET-DE-SALARS;420;0.123311802701116
38269;LA MURE;5020;6.03365384615385
3076;CHEZY;218;0.0597587719298246
63105;CHAUMONT-LE-BOURG;237;0.286577992744861
79105;COUTIERES;173;0.235374149659864
62843;VERCHIN;236;0.219944082013048
69285;PUSIGNAN;3756;2.84545454545455
55452;SAINT-AMAND-SUR-ORNAIN;74;0.121710526315789
29180;PLOUDIRY;905;0.325773938084953
70332;MARAST;44;0.143790849673203
54107;BURIVILLE;71;0.0614718614718615
14720;USSY;865;0.995397008055236
28327;SAINT-BOMER;209;0.155970149253731
8235;ISSANCOURT-ET-RUMEL;426;0.773139745916515
17350;SAINT-JULIEN-DE-L'ESCAP;860;0.972850678733032
8400;SAPOGNE-ET-FEUCHERES;524;0.489719626168224
39519;SOUCIA;178;0.142971887550201
49176;LE LION-D'ANGERS;4465;1.07125719769674
57761;ZILLING;271;0.754874651810585
83114;SAINT-MARTIN-DE-PALLIERES;244;0.0912490650710546
11426;VILLEGLY;1083;1.05247813411079
45290;SAINT-MARTIN-D'ABBAT;1710;0.439137134052388
33085;CAMBLANES-ET-MEYNAC;2779;3.13656884875846
45164;GUILLY;656;0.385202583675866
82085;LACOURT-SAINT-PIERRE;1152;0.775757575757576
65320;MONTGAILLARD;805;0.8350622406639
35256;SAINT-BRIAC-SUR-MER;1965;2.43193069306931
59522;SAILLY-LEZ-LANNOY;1704;3.82062780269058
39411;PERRIGNY;1537;1.7289088863892
57199;ESCHERANGE;597;0.457471264367816
60537;RIBECOURT-DRESLINCOURT;3851;2.96458814472671
84124;SAUMANE-DE-VAUCLUSE;925;0.440896091515729
27525;SAINTE-COLOMBE-PRES-VERNON;313;1.14652014652015
12266;SEGUR;579;0.0854864904768936
70511;VAITE;216;0.230031948881789
70113;CENANS;125;0.248508946322068
36115;MENETOU-SUR-NAHON;121;0.173850574712644
63228;MIREMONT;314;0.0828059071729958
40262;SAINT-GOR;318;0.0590858416945373
45143;FEINS-EN-GATINAIS;41;0.0347457627118644
27049;MESNIL-EN-OUCHE;4722;0.283722886498828
32285;MONTESQUIOU;578;0.122172902134855
62880;LE WAST;203;2.13684210526316
45337;VILLAMBLAIN;273;0.102593010146561
50037;LA BAZOGE;162;0.276923076923077
62163;BOURET-SUR-CANCHE;250;0.497017892644135
29080;HOPITAL-CAMFROUT;2224;1.6797583081571
43147;PAULHAC;664;0.764976958525346
15028;CARLAT;355;0.169694072657744
26361;VALDROME;140;0.033922946450206
1281;ORNEX;4276;7.54144620811288
88524;VRECOURT;360;0.287769784172662
11071;CASCASTEL-DES-CORBIERES;227;0.144493952896244
80222;CRECY-EN-PONTHIEU;1497;0.260665157583145
30212;REMOULINS;2330;2.82082324455206
37197;RIGNY-USSE;509;0.367509025270758
41058;CONCRIERS;161;0.328571428571429
59071;BERSEE;2220;1.97158081705151
23237;SAINT-PRIEST-PALUS;49;0.0461828463713478
73040;BESSANS;333;0.0216037368625924
78407;MITTAINVILLE;596;0.557530402245089
82158;SAINT-CIRICE;162;0.18020022246941
76083;BERTHEAUVILLE;110;0.450819672131148
2B283;SOLARO;691;0.0732224223799936
28347;SAINT-LUBIN-DE-LA-HAYE;916;0.638327526132404
55409;PRETZ-EN-ARGONNE;69;0.0701219512195122
88458;SOCOURT;274;0.713541666666667
53260;SIMPLE;407;0.443355119825708
19130;MAUSSAC;423;0.303879310344828
30185;MUS;1396;5.26792452830189
2B364;ZUANI;29;0.0558766859344894
9272;SAINT-PAUL-DE-JARRAT;1245;0.552351375332742
62074;BAILLEULVAL;260;0.654911838790932
32364;SAINT-AVIT-FRANDAT;95;0.12402088772846
17405;SAINT-SORLIN-DE-CONAC;204;0.0765765765765766
88099;CHAVELOT;1472;2.3741935483871
76094;BIERVILLE;298;1.37327188940092
65205;GOUAUX;76;0.125827814569536
46249;SAINT-BRESSOU;122;0.120434353405726
57550;PORCELETTE;2528;1.88797610156833
8105;CHARLEVILLE-MEZIERES;48991;15.4205225055083
51140;CHAUMUZY;399;0.2
77453;SIVRY-COURTRY;1154;0.514948683623382
45042;LES BORDES;1846;0.761237113402062
88346;LA PETITE-RAON;810;0.911136107986502
64472;SAINT-CASTIN;824;1.17546362339515
61120;COUDEHARD;88;0.103044496487119
76194;CRIQUEBEUF-EN-CAUX;347;1.59907834101382
3172;MESPLES;129;0.0840390879478827
17006;ALLAS-CHAMPAGNE;281;0.365409622886866
65212;GUCHEN;363;0.637961335676626
2A035;BELVEDERE-CAMPOMORO;160;0.0590405904059041
64358;LUCGARIER;267;0.467600700525394
31494;SAINT-LAURENT;164;0.190697674418605
7225;SAINT-CLAIR;1068;1.80101180438449
2A174;MURZO;85;0.0395348837209302
17013;ANTEZANT-LA-CHAPELLE;363;0.193496801705757
88520;LES VOIVRES;336;0.263116679718089
62337;FLERS;215;0.382562277580071
27251;FONTAINE-L'ABBE;559;0.422205438066465
18252;SIDIAILLES;308;0.09625
60188;CUISE-LA-MOTTE;2138;2.10019646365422
77161;DORMELLES;821;0.633976833976834
89403;STIGNY;114;0.0629834254143646
76169;LA CERLANGUE;1307;0.444406664399864
21460;NOIRON-SUR-SEINE;81;0.0712401055408971
59634;WALLON-CAPPEL;862;1.56442831215971
53102;GASTINES;159;0.177455357142857
14162;CLECY;1251;0.510820743160474
16360;SALLES-DE-BARBEZIEUX;450;0.455927051671733
83122;LES SALLES-SUR-VERDON;252;0.196875
33312;PAREMPUYRE;7922;3.63227877120587
65274;LIBAROS;137;0.151548672566372
95253;FREMAINVILLE;480;0.855614973262032
22254;PRAT;1149;0.515940727436013
51122;CHANGY;116;0.187096774193548
2489;MOLINCHART;327;0.733183856502242
28254;MITTAINVILLIERS-VERIGNY;810;0.691716481639624
44001;ABBARETZ;1984;0.319742143432716
2234;CRAONNE;77;0.0884041331802526
1006;AMBLEON;108;0.17910447761194
19239;SAINT-ROBERT;332;0.546052631578947
2B072;CASALTA;50;0.101214574898785
10164;GELANNES;730;0.603305785123967
77249;LESIGNY;7421;7.4061876247505
46013;BACH;164;0.0778357854769815
80609;ONEUX;378;0.301435406698565
16421;VOUTHON;426;0.408437200383509
80049;AYENCOURT;174;0.370212765957447
19154;ORGNAC-SUR-VEZERE;306;0.162334217506631
52341;MORANCOURT;137;0.097508896797153
64156;BUZIET;504;0.612393681652491
23126;MASBARAUD-MERIGNAT;349;0.171498771498771
47178;MONSEGUR;393;0.345342706502636
40087;CREON-D'ARMAGNAC;365;0.171441991545326
12127;LEDERGUES;714;0.194815825375171
71403;SAINT-DENIS-DE-VAUX;286;0.766756032171582
50171;ECULLEVILLE;31;0.129707112970711
70454;ROSIERES-SUR-MANCE;77;0.144465290806754
23224;SAINT-ORADOUX-DE-CHIROUZE;78;0.0273013650682534
52369;ORQUEVAUX;82;0.0525304292120436
57095;BOUCHEPORN;568;0.858006042296072
6111;ROURE;203;0.0512367491166078
2738;TERGNIER;13938;7.61639344262295
73140;JONGIEUX;311;0.481424148606811
74043;BONS-EN-CHABLAIS;5235;2.7581664910432
21140;CHAMPIGNOLLES;72;0.112324492979719
1089;CHATEAU-GAILLARD;1940;1.20571783716594
81240;SAINT-ANDRE;98;0.13443072702332
13097;SAINT-MARTIN-DE-CRAU;12737;0.592088136853849
